Customer_ID,Customer_Name,Age,Gender,City,Customer_Segment,Account_Type,Tenure_Months,Digital_Engagement_Score,Monthly_Income_Band,Preferred_Channel,Account_Status
FT-C01280,Blessing Okafor,20,Female,Benin City,Premium,Savings,74,47.3,250k-499k,Web,Active
FT-C01281,David Usman,41,Female,Lagos,Student,Current,18,55.7,250k-499k,USSD,Active
FT-C01282,Amina Mohammed,40,Male,Kano,SME,Current,68,100,250k-499k,Mobile App,Active
FT-C01283,Fatima Adeyemi,25,Female,Lagos,Everyday,Premium,73,89.4,Below 100k,Mobile App,Active
FT-C01284,Zainab Adebayo,64,Male,Lagos,Premium,Current,7,51.2,250k-499k,Mobile App,Active
FT-C01285,Emeka Mohammed,54,Male,Lagos,SME,Savings,8,25.4,250k-499k,Mobile App,Dormant
FT-C01286,David Bello,20,Male,Lagos,Student,Savings,64,49.6,100k-249k,Web,Active
FT-C01287,Daniel Adeyemi,50,Male,Port Harcourt,Premium,Savings,7,58,250k-499k,Mobile App,Active
FT-C01288,Grace Williams,45,Female,Lagos,SME,Savings,41,62.2,100k-249k,Mobile App,Active
FT-C01289,Grace Ojo,64,Male,Kaduna,Everyday,Current,40,45,100k-249k,Mobile App,Active
FT-C01290,Chiamaka Eze,25,Female,Port Harcourt,SME,Current,3,88.3,1m+,Mobile App,Active
FT-C01291,Emeka Mohammed,51,Female,Lagos,Everyday,Savings,17,55.2,100k-249k,Mobile App,Active
FT-C01292,Daniel Williams,52,Male,Ibadan,Premium,Savings,66,79.7,100k-249k,Mobile App,Active
FT-C01293,Emeka Ibrahim,49,Female,Enugu,SME,Savings,79,69,250k-499k,Mobile App,Active
FT-C01294,Ada Okafor,41,Female,Kano,Everyday,Premium,93,84.9,1m+,Web,Active
FT-C01295,Daniel Ibrahim,31,Male,Lagos,Premium,Savings,52,63.7,1m+,Web,Active
FT-C01296,Fatima Adeyemi,49,Male,Enugu,Everyday,Current,22,51.4,250k-499k,Web,Active
FT-C01297,Grace Adeyemi,63,Male,Benin City,SME,Current,4,57.2,Below 100k,Web,Dormant
FT-C01298,Ada Williams,60,Female,Lagos,Student,Premium,6,57.5,500k-999k,Web,Active
FT-C01299,Daniel Bello,33,Male,Lagos,Student,Current,38,100,250k-499k,Web,Active
FT-C01300,David Ibrahim,21,Female,Port Harcourt,Premium,Current,26,69.4,100k-249k,Web,Active
FT-C01301,Blessing Eze,54,Male,Lagos,Student,Savings,11,68.1,500k-999k,Web,Active
FT-C01302,David Williams,38,Male,Benin City,Everyday,Savings,90,83.9,100k-249k,Mobile App,Active
FT-C01303,Emeka Ojo,31,Male,Abuja,Everyday,Savings,17,68,Below 100k,Mobile App,Active
FT-C01304,Chiamaka Ojo,48,Male,Enugu,Student,Savings,88,88.2,500k-999k,Web,Active
FT-C01305,Samuel Ibrahim,65,Female,Port Harcourt,Everyday,Premium,92,61.3,250k-499k,Mobile App,Active
FT-C01306,Fatima Ibrahim,35,Male,Lagos,Everyday,Savings,31,59.5,100k-249k,Mobile App,Active
FT-C01307,Daniel Nwosu,24,Male,Lagos,Everyday,Premium,77,50.4,100k-249k,Mobile App,Active
FT-C01308,Grace Usman,27,Female,Port Harcourt,Everyday,Savings,35,100,250k-499k,Mobile App,Active
FT-C01309,Daniel Okafor,24,Male,Kano,SME,Savings,16,66.7,100k-249k,USSD,Active
FT-C01310,Emeka Okafor,50,Female,Kano,Premium,Premium,79,46.9,100k-249k,Mobile App,Active
FT-C01311,Amina Bello,40,Male,Lagos,Student,Savings,18,71.5,250k-499k,Mobile App,Active
FT-C01312,Tunde Garba,38,Male,Lagos,Everyday,Savings,62,56.3,500k-999k,Mobile App,Active
FT-C01313,David Ojo,36,Male,Lagos,Everyday,Savings,27,61,250k-499k,Web,Active
FT-C01314,Zainab Adeyemi,65,Female,Ibadan,Everyday,Current,35,73.6,500k-999k,Mobile App,Active
FT-C01315,Ada Garba,36,Male,Lagos,Student,Savings,45,95.4,500k-999k,Mobile App,Active
FT-C01316,Amina Okafor,53,Male,Abuja,Premium,Savings,35,69.8,250k-499k,Web,Active
FT-C01317,Emeka Nwosu,46,Male,Ibadan,SME,Savings,28,55.2,100k-249k,Mobile App,Active
FT-C01318,Zainab Nwosu,35,Female,Kaduna,Student,Current,9,58.9,500k-999k,Mobile App,Active
FT-C01319,Daniel Usman,19,Female,Lagos,Premium,Current,76,79.8,100k-249k,Mobile App,Active
FT-C01320,David Adeyemi,18,Male,Lagos,Premium,Savings,15,32.7,Below 100k,Web,Active
FT-C01321,Chiamaka Adeyemi,64,Female,Ibadan,SME,Savings,21,49.2,100k-249k,Mobile App,Active
FT-C01322,Grace Williams,22,Male,Ibadan,Student,Current,52,71.8,500k-999k,Mobile App,Active
FT-C01323,Ada Mohammed,37,Male,Lagos,Everyday,Savings,35,37.3,Below 100k,Mobile App,Active
FT-C01324,Chiamaka Garba,28,Male,Enugu,Premium,Savings,51,62.4,Below 100k,Mobile App,Dormant
FT-C01325,Mariam Bello,59,Male,Benin City,Student,Savings,83,59.4,250k-499k,Web,Active
FT-C01326,Ada Adeyemi,19,Male,Lagos,Student,Premium,55,83.8,500k-999k,Mobile App,Active
FT-C01327,Daniel Ojo,20,Female,Lagos,Everyday,Savings,87,63.5,250k-499k,Mobile App,Active
FT-C01328,Ada Eze,40,Female,Port Harcourt,SME,Savings,77,89.4,100k-249k,Mobile App,Active
FT-C01329,Samuel Ojo,29,Female,Kano,SME,Current,44,69.4,Below 100k,Web,Active
FT-C01330,Emeka Mohammed,37,Female,Lagos,Everyday,Current,65,100,250k-499k,Web,Active
FT-C01331,David Ojo,22,Male,Ibadan,SME,Savings,93,43,Below 100k,Mobile App,Dormant
FT-C01332,Tunde Nwosu,54,Male,Ibadan,Everyday,Savings,88,97.1,250k-499k,Web,Active
FT-C01333,Ibrahim Usman,55,Male,Lagos,Everyday,Current,80,60.6,100k-249k,Mobile App,Active
FT-C01334,Ada Nwosu,47,Male,Ibadan,Everyday,Premium,25,94.5,500k-999k,USSD,Active
FT-C01335,Samuel Eze,26,Prefer not to say,Kaduna,Everyday,Current,87,89.3,250k-499k,Mobile App,Active
FT-C01336,Amina Eze,51,Male,Lagos,SME,Savings,92,16.7,100k-249k,Mobile App,Active
FT-C01337,Mariam Eze,61,Male,Lagos,Everyday,Savings,47,76.6,500k-999k,Mobile App,Active
FT-C01338,Tunde Adeyemi,52,Male,Abuja,Everyday,Premium,80,86,100k-249k,Mobile App,Active
FT-C01339,Yusuf Mohammed,39,Female,Enugu,Everyday,Current,56,91.9,100k-249k,Web,Active
FT-C01340,Tunde Adeyemi,61,Female,Kaduna,Everyday,Savings,38,46.8,500k-999k,Mobile App,Active
FT-C01341,Ada Nwosu,41,Female,Abuja,Everyday,Savings,11,78.6,100k-249k,Mobile App,Active
FT-C01342,Mariam Adebayo,34,Male,Kano,Student,Current,67,71.5,100k-249k,Mobile App,Active
FT-C01343,Grace Ojo,27,Male,Port Harcourt,Everyday,Savings,15,75.8,100k-249k,Mobile App,Active
FT-C01344,Zainab Garba,47,Female,Port Harcourt,SME,Savings,1,86,Below 100k,Mobile App,Active
FT-C01345,Samuel Bello,63,Female,Lagos,Student,Savings,7,88.8,Below 100k,Mobile App,Active
FT-C01346,David Ojo,40,Male,Lagos,Everyday,Savings,1,56.2,250k-499k,Web,Active
FT-C01347,Samuel Ibrahim,49,Female,Lagos,SME,Savings,49,72.8,250k-499k,Web,Active
FT-C01348,Chiamaka Williams,34,Female,Port Harcourt,Everyday,Current,96,68.7,100k-249k,Mobile App,Active
FT-C01349,Ada Adebayo,34,Male,Lagos,Everyday,Savings,73,63.7,100k-249k,Mobile App,Active
FT-C01350,Fatima Okafor,31,Female,Enugu,Everyday,Savings,29,65.4,1m+,USSD,Active
FT-C01351,Amina Eze,26,Female,Lagos,Everyday,Savings,26,71.5,1m+,Mobile App,Active
FT-C01352,Mariam Adebayo,57,Male,Lagos,Premium,Savings,87,57.2,250k-499k,Mobile App,Active
FT-C01353,Blessing Nwosu,19,Male,Port Harcourt,Student,Savings,45,83.9,500k-999k,Web,Active
FT-C01354,Samuel Bello,62,Male,Kano,Everyday,Savings,93,90.8,500k-999k,Mobile App,Active
FT-C01355,Emeka Bello,42,Female,Lagos,Student,Current,71,53.2,100k-249k,Mobile App,Active
FT-C01356,Ibrahim Nwosu,56,Female,Lagos,Everyday,Savings,12,91.7,Below 100k,Mobile App,Active
FT-C01357,Fatima Bello,26,Female,Kaduna,Student,Savings,95,53.3,Below 100k,Mobile App,Active
FT-C01358,Ibrahim Adebayo,39,Male,Lagos,Everyday,Savings,32,84.2,500k-999k,USSD,Active
FT-C01359,Ibrahim Usman,60,Male,Lagos,Everyday,Savings,20,91.7,500k-999k,Mobile App,Active
FT-C01360,Ibrahim Ibrahim,63,Female,Benin City,Everyday,Premium,51,66.3,250k-499k,USSD,Dormant
FT-C01361,Yusuf Eze,21,Male,Lagos,Everyday,Savings,81,53.4,Below 100k,Mobile App,Active
FT-C01362,Amina Williams,43,Female,Abuja,Premium,Premium,36,57.4,250k-499k,Mobile App,Active
FT-C01363,David Garba,46,Female,Abuja,SME,Savings,67,74.5,500k-999k,Mobile App,Active
FT-C01364,David Okafor,62,Female,Lagos,Everyday,Current,1,100,500k-999k,Mobile App,Active
FT-C01365,Mariam Mohammed,51,Female,Lagos,Student,Savings,27,37.5,Below 100k,Mobile App,Dormant
FT-C01366,Chiamaka Ibrahim,40,Male,Lagos,Premium,Current,40,69.8,250k-499k,Mobile App,Active
FT-C01367,Emeka Ibrahim,54,Male,Lagos,SME,Savings,84,66.4,Below 100k,USSD,Active
FT-C01368,Emeka Ibrahim,28,Female,Lagos,Everyday,Savings,14,59.8,250k-499k,USSD,Active
FT-C01369,David Mohammed,23,Male,Kano,Everyday,Current,69,66.5,250k-499k,Mobile App,Active
FT-C01370,Amina Nwosu,35,Female,Abuja,SME,Current,87,58.2,Below 100k,Mobile App,Active
FT-C01371,Daniel Williams,38,Male,Abuja,Premium,Savings,79,90.4,500k-999k,Web,Active
FT-C01372,Zainab Williams,59,Male,Enugu,Everyday,Savings,6,92.2,Below 100k,Mobile App,Active
FT-C01373,Chiamaka Okafor,53,Female,Ibadan,Everyday,Savings,33,69.6,500k-999k,Mobile App,Active
FT-C01374,Emeka Nwosu,58,Male,Lagos,Everyday,Current,55,65.5,100k-249k,USSD,Active
FT-C01375,Blessing Ojo,55,Female,Kaduna,Premium,Savings,19,59.1,250k-499k,Mobile App,Active
FT-C01376,Mariam Ojo,51,Female,Lagos,Student,Savings,77,69.6,1m+,Web,Active
FT-C01377,Zainab Williams,34,Female,Lagos,Everyday,Current,29,100,100k-249k,Mobile App,Active
FT-C01378,Zainab Adebayo,54,Male,Kano,Premium,Premium,61,66.1,250k-499k,Mobile App,Active
FT-C01379,Amina Bello,42,Male,Port Harcourt,Premium,Current,70,52.9,250k-499k,Mobile App,Active
FT-C01380,Yusuf Adeyemi,55,Female,Abuja,Premium,Current,79,60.8,Below 100k,Web,Active
FT-C01381,Amina Eze,29,Male,Lagos,Student,Current,80,81.6,250k-499k,USSD,Active
FT-C01382,Chiamaka Nwosu,40,Male,Port Harcourt,Student,Savings,24,55.1,500k-999k,Mobile App,Active
FT-C01383,Mariam Adebayo,59,Male,Lagos,Everyday,Savings,23,67.4,1m+,Mobile App,Active
FT-C01384,Grace Nwosu,39,Male,Enugu,SME,Current,10,76.5,500k-999k,Mobile App,Active
FT-C01385,Blessing Usman,38,Male,Lagos,Everyday,Savings,54,56.4,250k-499k,USSD,Restricted
FT-C01386,David Ojo,44,Female,Enugu,Everyday,Premium,41,36.2,250k-499k,USSD,Active
FT-C01387,Grace Adeyemi,48,Female,Port Harcourt,Everyday,Savings,49,48.7,500k-999k,Web,Active
FT-C01388,David Adeyemi,23,Prefer not to say,Benin City,Everyday,Savings,17,52.5,250k-499k,Mobile App,Active
FT-C01389,Chiamaka Mohammed,44,Female,Kano,Everyday,Premium,56,63.9,Below 100k,USSD,Active
FT-C01390,Daniel Eze,57,Prefer not to say,Ibadan,Everyday,Current,45,68.8,100k-249k,Mobile App,Active
FT-C01391,Daniel Garba,51,Male,Lagos,Student,Savings,30,82.8,500k-999k,Mobile App,Active
FT-C01392,Ibrahim Ojo,29,Female,Lagos,Everyday,Current,44,45.9,250k-499k,Mobile App,Active
FT-C01393,Samuel Bello,62,Female,Lagos,Student,Current,74,80.2,250k-499k,Mobile App,Active
FT-C01394,Tunde Mohammed,24,Female,Benin City,Everyday,Savings,55,61.3,100k-249k,Web,Active
FT-C01395,Yusuf Williams,27,Male,Benin City,SME,Savings,19,35.9,1m+,Web,Active
FT-C01396,Zainab Adebayo,62,Female,Abuja,Student,Current,29,68.2,100k-249k,Mobile App,Active
FT-C01397,David Ibrahim,34,Female,Lagos,Everyday,Premium,2,91.7,250k-499k,Mobile App,Active
FT-C01398,Ibrahim Williams,43,Female,Abuja,Student,Savings,36,83.9,Below 100k,Mobile App,Active
FT-C01399,Ada Nwosu,38,Female,Ibadan,Premium,Premium,19,66.6,Below 100k,Mobile App,Active
FT-C01400,Zainab Ojo,45,Male,Abuja,Student,Premium,7,88.3,500k-999k,Mobile App,Active
FT-C01401,David Ojo,63,Female,Kano,Premium,Savings,26,71.5,1m+,Mobile App,Active
FT-C01402,Daniel Ojo,19,Male,Kaduna,Premium,Current,79,85.7,100k-249k,Web,Active
FT-C01403,Grace Nwosu,60,Female,Lagos,Student,Savings,38,38.1,Below 100k,USSD,Active
FT-C01404,Zainab Adebayo,18,Female,Abuja,Everyday,Savings,3,45.5,100k-249k,USSD,Active
FT-C01405,Yusuf Eze,53,Female,Abuja,Everyday,Current,80,81.1,Below 100k,USSD,Active
FT-C01406,Tunde Adebayo,43,Female,Lagos,SME,Premium,66,95.7,100k-249k,Web,Active
FT-C01407,Amina Mohammed,46,Prefer not to say,Lagos,Everyday,Current,95,75.5,500k-999k,Mobile App,Dormant
FT-C01408,Zainab Usman,38,Male,Lagos,Premium,Savings,92,59,1m+,USSD,Active
FT-C01409,Ada Mohammed,28,Female,Enugu,Everyday,Savings,71,52.7,Below 100k,Mobile App,Active
FT-C01410,Mariam Williams,57,Male,Abuja,Premium,Savings,94,62.3,250k-499k,Web,Active
FT-C01411,Ibrahim Garba,28,Female,Port Harcourt,SME,Savings,43,89.8,100k-249k,Mobile App,Active
FT-C01412,Zainab Okafor,53,Female,Enugu,Everyday,Savings,62,61.8,Below 100k,Web,Active
FT-C01413,David Garba,56,Prefer not to say,Kano,Everyday,Savings,71,86.9,100k-249k,Mobile App,Dormant
FT-C01414,Grace Bello,57,Male,Lagos,Student,Savings,93,79.7,250k-499k,Mobile App,Dormant
FT-C01415,Ibrahim Nwosu,52,Prefer not to say,Port Harcourt,Student,Current,24,98.9,Below 100k,Mobile App,Active
FT-C01416,Ada Mohammed,51,Female,Abuja,Everyday,Savings,39,71.6,100k-249k,Mobile App,Active
FT-C01417,Grace Garba,64,Male,Benin City,Everyday,Savings,68,67.1,Below 100k,USSD,Active
FT-C01418,David Ibrahim,41,Female,Kano,SME,Savings,93,87.8,100k-249k,Mobile App,Active
FT-C01419,Tunde Eze,39,Female,Ibadan,Student,Savings,44,51.2,100k-249k,Mobile App,Active
FT-C01420,Chiamaka Adeyemi,22,Male,Abuja,Everyday,Savings,5,60,500k-999k,USSD,Active
FT-C01421,Emeka Nwosu,50,Female,Benin City,Everyday,Savings,55,37.8,250k-499k,Web,Active
FT-C01422,Mariam Usman,53,Male,Lagos,Premium,Premium,93,45.4,500k-999k,Mobile App,Active
FT-C01423,Zainab Ojo,64,Male,Lagos,Everyday,Savings,30,100,100k-249k,Mobile App,Active
FT-C01424,Yusuf Usman,37,Female,Lagos,Everyday,Current,29,80.5,100k-249k,Mobile App,Active
FT-C01425,Blessing Eze,36,Male,Lagos,SME,Premium,26,43.3,100k-249k,USSD,Active
FT-C01426,Samuel Usman,52,Male,Lagos,Everyday,Current,83,89.5,Below 100k,Web,Active
FT-C01427,Ibrahim Adeyemi,60,Female,Benin City,Student,Savings,26,55.3,250k-499k,USSD,Active
FT-C01428,Chiamaka Okafor,34,Male,Kaduna,Everyday,Premium,37,79.5,100k-249k,Mobile App,Active
FT-C01429,Tunde Okafor,62,Male,Lagos,Student,Savings,91,79.3,100k-249k,Mobile App,Dormant
FT-C01430,Ada Ojo,60,Female,Lagos,Student,Savings,94,98,250k-499k,Mobile App,Dormant
FT-C01431,Amina Ojo,51,Male,Lagos,Everyday,Premium,53,58.3,100k-249k,Web,Active
FT-C01432,Samuel Williams,26,Prefer not to say,Lagos,Premium,Current,30,54.7,1m+,Mobile App,Active
FT-C01433,Daniel Adebayo,43,Female,Lagos,Everyday,Savings,3,19.6,100k-249k,Mobile App,Active
FT-C01434,Grace Ibrahim,19,Male,Enugu,SME,Savings,43,65.8,250k-499k,Mobile App,Active
FT-C01435,David Nwosu,26,Female,Lagos,SME,Savings,7,81.1,100k-249k,Mobile App,Active
FT-C01436,Emeka Nwosu,26,Male,Abuja,Everyday,Savings,49,83.5,1m+,Web,Active
FT-C01437,Chiamaka Bello,57,Male,Lagos,Everyday,Savings,73,90.5,100k-249k,Mobile App,Active
FT-C01438,Ibrahim Usman,34,Female,Benin City,Everyday,Premium,41,73.2,250k-499k,Mobile App,Active
FT-C01439,David Eze,18,Female,Kano,Student,Premium,77,77.1,Below 100k,Mobile App,Active
FT-C01440,Ada Usman,42,Male,Kaduna,Everyday,Premium,79,69.2,500k-999k,USSD,Active
FT-C01441,Grace Adebayo,60,Female,Kano,Everyday,Savings,54,80.7,100k-249k,Mobile App,Restricted
FT-C01442,Samuel Adebayo,57,Male,Lagos,Everyday,Current,69,51.2,100k-249k,Mobile App,Active
FT-C01443,Ada Nwosu,59,Female,Lagos,Everyday,Premium,93,42.6,500k-999k,Mobile App,Active
FT-C01444,Mariam Williams,42,Male,Ibadan,Student,Premium,91,53.1,1m+,Mobile App,Active
FT-C01445,Ibrahim Ibrahim,56,Male,Abuja,Everyday,Savings,27,71.8,100k-249k,USSD,Active
FT-C01446,Grace Usman,52,Male,Port Harcourt,Premium,Savings,8,44.6,500k-999k,Mobile App,Active
FT-C01447,Fatima Eze,20,Female,Lagos,Everyday,Savings,32,56.6,Below 100k,USSD,Active
FT-C01448,Tunde Adebayo,54,Male,Lagos,Everyday,Savings,84,57.2,500k-999k,Mobile App,Active
FT-C01449,Grace Okafor,61,Male,Port Harcourt,Premium,Current,64,82.1,250k-499k,USSD,Active
FT-C01450,Amina Usman,61,Female,Port Harcourt,SME,Current,10,79.9,250k-499k,Web,Active
FT-C01451,Emeka Mohammed,47,Female,Kano,Student,Savings,13,69.3,500k-999k,Mobile App,Active
FT-C01452,Yusuf Okafor,55,Female,Lagos,Everyday,Savings,63,76.1,500k-999k,Web,Active
FT-C01453,Blessing Adeyemi,51,Male,Port Harcourt,Everyday,Savings,93,76.5,100k-249k,Mobile App,Active
FT-C01454,Zainab Bello,29,Male,Lagos,SME,Savings,35,61.5,500k-999k,Mobile App,Active
FT-C01455,Zainab Garba,36,Female,Lagos,Everyday,Savings,61,58.2,Below 100k,Mobile App,Active
FT-C01456,Chiamaka Adeyemi,54,Male,Abuja,Everyday,Current,54,95.7,500k-999k,Mobile App,Active
FT-C01457,Ada Adeyemi,61,Female,Lagos,SME,Savings,8,23.2,250k-499k,Web,Active
FT-C01458,Grace Williams,34,Female,Lagos,Student,Current,29,54.7,Below 100k,Mobile App,Active
FT-C01459,Ibrahim Okafor,27,Male,Lagos,SME,Savings,95,64.3,250k-499k,Web,Active
FT-C01460,Grace Williams,64,Male,Lagos,SME,Savings,41,78.1,250k-499k,Mobile App,Active
FT-C01461,Ibrahim Mohammed,29,Male,Lagos,SME,Savings,30,88.4,250k-499k,Mobile App,Active
FT-C01462,David Ibrahim,33,Female,Lagos,Everyday,Premium,86,100,100k-249k,USSD,Active
FT-C01463,Ada Nwosu,41,Male,Lagos,Everyday,Savings,21,66.3,100k-249k,Web,Active
FT-C01464,Ibrahim Nwosu,36,Male,Lagos,Premium,Current,76,67.6,500k-999k,Web,Active
FT-C01465,Ada Eze,25,Female,Ibadan,Premium,Savings,11,74.5,100k-249k,Web,Active
FT-C01466,Chiamaka Nwosu,48,Male,Lagos,Everyday,Premium,2,58.4,100k-249k,USSD,Active
FT-C01467,Daniel Usman,38,Male,Lagos,Everyday,Current,50,46.7,250k-499k,Mobile App,Active
FT-C01468,Yusuf Okafor,34,Male,Lagos,Everyday,Savings,41,66.3,Below 100k,Mobile App,Active
FT-C01469,Tunde Eze,40,Female,Ibadan,Premium,Current,66,81.4,250k-499k,Mobile App,Active
FT-C01470,Emeka Mohammed,54,Male,Enugu,Everyday,Savings,3,63.6,250k-499k,Mobile App,Active
FT-C01471,Grace Mohammed,33,Male,Kano,Everyday,Premium,80,75.4,250k-499k,Mobile App,Active
FT-C01472,Ibrahim Okafor,23,Female,Kano,Premium,Savings,51,34.4,100k-249k,Mobile App,Active
FT-C01473,Chiamaka Nwosu,25,Male,Abuja,Student,Savings,68,68.3,100k-249k,Mobile App,Active
FT-C01474,Ada Ojo,42,Male,Ibadan,Everyday,Current,87,60.7,100k-249k,USSD,Active
FT-C01475,Grace Eze,35,Female,Port Harcourt,Premium,Current,84,45,500k-999k,Web,Active
FT-C01476,Zainab Okafor,42,Female,Lagos,Student,Savings,25,79.8,Below 100k,Mobile App,Active
FT-C01477,Tunde Adeyemi,29,Male,Lagos,Everyday,Current,30,100,1m+,Mobile App,Active
FT-C01478,Amina Ibrahim,32,Male,Lagos,Everyday,Savings,82,85.8,250k-499k,Mobile App,Active
FT-C01479,Grace Williams,43,Male,Enugu,Everyday,Savings,11,87,500k-999k,Mobile App,Active
FT-C01480,David Eze,58,Female,Port Harcourt,Everyday,Current,93,80.8,100k-249k,Web,Active
FT-C01481,Emeka Adebayo,62,Prefer not to say,Kano,SME,Savings,17,79.6,100k-249k,Mobile App,Active
FT-C01482,Samuel Usman,43,Female,Abuja,Everyday,Savings,26,35.6,500k-999k,Mobile App,Active
FT-C01483,Chiamaka Bello,64,Female,Abuja,Premium,Current,23,65.7,Below 100k,USSD,Active
FT-C01484,David Williams,49,Male,Lagos,Everyday,Savings,56,77.2,Below 100k,Web,Active
FT-C01485,Mariam Ibrahim,27,Female,Lagos,Everyday,Current,52,77.6,100k-249k,Web,Active
FT-C01486,Mariam Okafor,33,Female,Benin City,Premium,Savings,48,90.9,1m+,Web,Active
FT-C01487,Fatima Nwosu,24,Female,Port Harcourt,Everyday,Savings,20,49.4,250k-499k,Mobile App,Active
FT-C01488,Grace Bello,34,Female,Lagos,Everyday,Savings,2,78.9,250k-499k,Mobile App,Active
FT-C01489,Blessing Eze,40,Female,Benin City,Everyday,Current,88,48.8,250k-499k,Web,Restricted
FT-C01490,Chiamaka Adebayo,43,Prefer not to say,Lagos,Everyday,Current,31,64.2,100k-249k,Web,Active
FT-C01491,Tunde Nwosu,38,Female,Kaduna,Premium,Savings,27,66.9,500k-999k,Mobile App,Restricted
FT-C01492,Zainab Mohammed,39,Male,Abuja,Everyday,Savings,2,83.5,100k-249k,Mobile App,Active
FT-C01493,Daniel Adebayo,24,Male,Lagos,SME,Premium,78,81.4,500k-999k,Mobile App,Active
FT-C01494,David Bello,31,Male,Lagos,Premium,Savings,4,70.2,100k-249k,Mobile App,Active
FT-C01495,Yusuf Mohammed,32,Female,Lagos,Everyday,Premium,13,29.3,100k-249k,Mobile App,Active
FT-C01496,Grace Adeyemi,24,Male,Lagos,Everyday,Savings,35,76,250k-499k,Mobile App,Active
FT-C01497,Zainab Adebayo,26,Male,Ibadan,Premium,Current,72,63.2,100k-249k,Mobile App,Active
FT-C01498,Tunde Ojo,65,Male,Enugu,Student,Savings,66,93.1,250k-499k,Mobile App,Active
FT-C01499,Samuel Adebayo,25,Male,Benin City,Everyday,Premium,6,88.8,100k-249k,Mobile App,Active
FT-C01500,Blessing Adebayo,40,Male,Lagos,Student,Current,31,51.1,100k-249k,Web,Active
